Dpto,Mpio,Zona,Puesto,Mesa,Votos_Cepeda,Votos_Espriella,Total_Votos,Anomalia
23,078,99,03,000002,125,4,130,Polarización Extrema (>95%)
23,078,99,35,000001,120,3,124,Polarización Extrema (>95%)
23,088,99,07,000001,272,5,278,Polarización Extrema (>95%)
23,088,99,07,000002,65,0,67,Polarización Extrema (>95%)
23,088,99,20,000001,92,1,93,Polarización Extrema (>95%)
23,094,99,01,000001,100,0,100,Polarización Extrema (>95%)
23,095,99,05,000001,128,5,134,Polarización Extrema (>95%)
23,098,99,45,000001,215,3,224,Polarización Extrema (>95%)
23,098,99,80,000001,277,0,277,Polarización Extrema (>95%)
23,098,99,80,000002,255,1,256,Polarización Extrema (>95%)
23,098,99,80,000003,272,0,272,Polarización Extrema (>95%)
23,112,99,35,000001,212,0,212,Polarización Extrema (>95%)
23,112,99,80,000001,192,1,194,Polarización Extrema (>95%)
23,125,99,45,000001,84,1,87,Polarización Extrema (>95%)
23,127,99,05,000002,201,2,207,Polarización Extrema (>95%)
23,139,99,06,000001,112,3,116,Polarización Extrema (>95%)
23,139,99,12,000001,53,1,54,Polarización Extrema (>95%)
23,139,99,23,000001,95,0,95,Polarización Extrema (>95%)
23,139,99,36,000001,175,0,175,Polarización Extrema (>95%)
23,139,99,42,000001,215,1,216,Polarización Extrema (>95%)
23,139,99,74,000001,134,0,134,Polarización Extrema (>95%)
23,139,99,94,000001,132,0,132,Polarización Extrema (>95%)
23,139,99,A7,000001,120,3,124,Polarización Extrema (>95%)
23,139,99,B4,000001,151,3,157,Polarización Extrema (>95%)
23,139,99,C5,000001,278,0,278,Polarización Extrema (>95%)
23,139,99,F3,000001,123,0,123,Polarización Extrema (>95%)
23,016,99,19,000001,70,0,70,Polarización Extrema (>95%)
23,016,99,22,000001,95,0,95,Polarización Extrema (>95%)
23,039,99,50,000001,97,0,101,Polarización Extrema (>95%)
23,040,99,27,000001,199,2,208,Polarización Extrema (>95%)
23,041,99,05,000001,204,0,210,Polarización Extrema (>95%)
23,041,99,07,000001,131,0,131,Polarización Extrema (>95%)
23,041,99,11,000001,269,0,269,Polarización Extrema (>95%)
23,041,99,11,000002,85,0,85,Polarización Extrema (>95%)
23,080,99,13,000001,257,2,262,Polarización Extrema (>95%)
23,080,99,13,000002,267,3,277,Polarización Extrema (>95%)
23,080,99,13,000003,273,0,283,Polarización Extrema (>95%)
23,080,99,13,000004,220,1,224,Polarización Extrema (>95%)
23,088,99,17,000001,99,0,99,Polarización Extrema (>95%)
23,094,99,15,000002,60,2,62,Polarización Extrema (>95%)
23,094,99,30,000001,131,0,131,Polarización Extrema (>95%)
23,094,99,34,000001,155,0,155,Polarización Extrema (>95%)
23,098,99,60,000001,247,0,249,Polarización Extrema (>95%)
23,112,00,00,000001,191,0,194,Polarización Extrema (>95%)
23,112,00,00,000006,208,3,212,Polarización Extrema (>95%)
23,112,00,00,000007,204,4,208,Polarización Extrema (>95%)
23,112,00,00,000008,218,5,223,Polarización Extrema (>95%)
23,112,00,00,000009,226,2,228,Polarización Extrema (>95%)
23,112,00,00,000010,233,3,236,Polarización Extrema (>95%)
23,112,00,00,000012,122,1,123,Polarización Extrema (>95%)
23,112,99,05,000001,70,1,71,Polarización Extrema (>95%)
23,112,99,21,000001,284,0,284,Polarización Extrema (>95%)
23,112,99,21,000002,296,0,296,Polarización Extrema (>95%)
23,112,99,21,000003,293,0,293,Polarización Extrema (>95%)
23,112,99,21,000004,117,0,117,Polarización Extrema (>95%)
23,115,99,02,000001,185,3,189,Polarización Extrema (>95%)
23,115,99,15,000001,157,0,159,Polarización Extrema (>95%)
