cod_departamento,cod_municipio,zona,puesto,num_mesa,votos_espriella,segundo_digito,alerta
05,076,02,01,000010,79,9,PICO_ANOMALO_2BL
05,076,02,02,000013,103,0,PICO_ANOMALO_2BL
05,079,01,01,000016,101,0,PICO_ANOMALO_2BL
05,079,02,03,000007,99,9,PICO_ANOMALO_2BL
05,079,02,04,000003,80,0,PICO_ANOMALO_2BL
05,084,00,00,000017,104,0,PICO_ANOMALO_2BL
05,084,00,00,000043,59,9,PICO_ANOMALO_2BL
05,091,00,00,000008,70,0,PICO_ANOMALO_2BL
05,091,00,00,000019,40,0,PICO_ANOMALO_2BL
05,091,00,00,000020,40,0,PICO_ANOMALO_2BL
05,091,99,01,000003,30,0,PICO_ANOMALO_2BL
05,094,00,00,000041,40,0,PICO_ANOMALO_2BL
05,094,00,00,000049,49,9,PICO_ANOMALO_2BL
05,095,99,20,000001,79,9,PICO_ANOMALO_2BL
05,095,99,32,000001,70,0,PICO_ANOMALO_2BL
05,097,00,00,000012,104,0,PICO_ANOMALO_2BL
05,097,99,51,000001,201,0,PICO_ANOMALO_2BL
05,118,02,05,000005,49,9,PICO_ANOMALO_2BL
05,118,02,06,000007,50,0,PICO_ANOMALO_2BL
16,001,10,04,000019,79,9,PICO_ANOMALO_2BL
16,001,10,09,000019,50,0,PICO_ANOMALO_2BL
16,001,10,09,000031,39,9,PICO_ANOMALO_2BL
16,001,10,11,000029,69,9,PICO_ANOMALO_2BL
16,001,10,12,000010,190,9,PICO_ANOMALO_2BL
16,001,10,12,000031,104,0,PICO_ANOMALO_2BL
16,001,10,12,000038,89,9,PICO_ANOMALO_2BL
16,001,10,15,000012,69,9,PICO_ANOMALO_2BL
16,001,10,33,000001,190,9,PICO_ANOMALO_2BL
16,001,10,34,000007,201,0,PICO_ANOMALO_2BL
16,001,10,34,000010,209,0,PICO_ANOMALO_2BL
16,001,10,34,000013,193,9,PICO_ANOMALO_2BL
16,001,10,37,000002,204,0,PICO_ANOMALO_2BL
16,001,10,37,000020,107,0,PICO_ANOMALO_2BL
16,001,10,40,000013,194,9,PICO_ANOMALO_2BL
27,061,00,00,000014,197,9,PICO_ANOMALO_2BL
27,074,99,30,000001,40,0,PICO_ANOMALO_2BL
27,074,99,36,000002,20,0,PICO_ANOMALO_2BL
27,075,00,00,000004,102,0,PICO_ANOMALO_2BL
27,079,99,40,000001,106,0,PICO_ANOMALO_2BL
27,082,01,01,000024,107,0,PICO_ANOMALO_2BL
27,082,01,01,000031,79,9,PICO_ANOMALO_2BL
27,082,01,02,000002,206,0,PICO_ANOMALO_2BL
27,082,01,03,000005,191,9,PICO_ANOMALO_2BL
27,082,01,03,000009,191,9,PICO_ANOMALO_2BL
27,082,03,01,000002,190,9,PICO_ANOMALO_2BL
27,082,04,01,000006,209,0,PICO_ANOMALO_2BL
27,082,04,02,000015,105,0,PICO_ANOMALO_2BL
27,082,04,03,000004,205,0,PICO_ANOMALO_2BL
27,082,04,05,000005,197,9,PICO_ANOMALO_2BL
27,082,04,06,000004,206,0,PICO_ANOMALO_2BL
27,082,06,01,000013,107,0,PICO_ANOMALO_2BL
27,082,06,02,000010,200,0,PICO_ANOMALO_2BL
27,082,07,01,000012,102,0,PICO_ANOMALO_2BL
27,082,07,03,000006,198,9,PICO_ANOMALO_2BL
27,082,07,05,000001,209,0,PICO_ANOMALO_2BL
27,082,08,01,000013,207,0,PICO_ANOMALO_2BL
27,082,08,01,000016,200,0,PICO_ANOMALO_2BL
27,082,08,01,000018,202,0,PICO_ANOMALO_2BL
27,082,08,01,000020,89,9,PICO_ANOMALO_2BL
27,082,08,02,000002,208,0,PICO_ANOMALO_2BL
27,082,08,02,000006,207,0,PICO_ANOMALO_2BL
88,380,05,86,000014,101,0,PICO_ANOMALO_2BL
88,410,05,82,000001,102,0,PICO_ANOMALO_2BL
88,465,05,86,000015,100,0,PICO_ANOMALO_2BL
88,590,05,02,000012,50,0,PICO_ANOMALO_2BL
88,590,05,02,000022,29,9,PICO_ANOMALO_2BL
88,590,10,81,000001,40,0,PICO_ANOMALO_2BL
88,590,20,85,000001,105,0,PICO_ANOMALO_2BL
88,655,05,02,000037,100,0,PICO_ANOMALO_2BL
88,670,05,86,000002,190,9,PICO_ANOMALO_2BL
88,675,05,82,000001,10,0,PICO_ANOMALO_2BL
88,755,05,83,000002,20,0,PICO_ANOMALO_2BL
88,760,05,81,000001,90,0,PICO_ANOMALO_2BL
88,805,05,82,000001,40,0,PICO_ANOMALO_2BL
88,815,05,02,000056,10,0,PICO_ANOMALO_2BL
88,815,35,02,000010,29,9,PICO_ANOMALO_2BL
88,815,35,04,000010,30,0,PICO_ANOMALO_2BL
88,815,55,86,000001,195,9,PICO_ANOMALO_2BL
88,815,65,02,000003,50,0,PICO_ANOMALO_2BL
88,815,65,08,000008,20,0,PICO_ANOMALO_2BL
88,815,65,82,000001,291,9,PICO_ANOMALO_2BL
01,001,01,01,000022,40,0,PICO_ANOMALO_2BL
01,001,01,03,000017,69,9,PICO_ANOMALO_2BL
01,001,01,08,000005,30,0,PICO_ANOMALO_2BL
01,001,02,02,000027,39,9,PICO_ANOMALO_2BL
01,001,02,02,000030,40,0,PICO_ANOMALO_2BL
01,001,02,04,000004,107,0,PICO_ANOMALO_2BL
01,001,03,01,000033,108,0,PICO_ANOMALO_2BL
01,001,03,01,000034,105,0,PICO_ANOMALO_2BL
01,001,03,02,000019,103,0,PICO_ANOMALO_2BL
01,001,03,02,000039,90,0,PICO_ANOMALO_2BL
01,001,03,03,000025,49,9,PICO_ANOMALO_2BL
01,001,03,04,000008,90,0,PICO_ANOMALO_2BL
01,001,05,01,000020,194,9,PICO_ANOMALO_2BL
01,001,05,07,000002,203,0,PICO_ANOMALO_2BL
01,001,06,02,000013,193,9,PICO_ANOMALO_2BL
01,001,06,02,000020,191,9,PICO_ANOMALO_2BL
01,001,07,02,000006,198,9,PICO_ANOMALO_2BL
01,001,07,02,000028,104,0,PICO_ANOMALO_2BL
01,001,07,03,000008,198,9,PICO_ANOMALO_2BL
01,001,07,03,000027,102,0,PICO_ANOMALO_2BL
01,001,07,04,000004,196,9,PICO_ANOMALO_2BL
01,001,07,06,000005,107,0,PICO_ANOMALO_2BL
01,001,07,06,000006,106,0,PICO_ANOMALO_2BL
01,001,08,01,000007,191,9,PICO_ANOMALO_2BL
01,001,08,04,000011,194,9,PICO_ANOMALO_2BL
01,001,08,04,000019,102,0,PICO_ANOMALO_2BL
01,001,09,01,000013,203,0,PICO_ANOMALO_2BL
01,001,09,01,000023,99,9,PICO_ANOMALO_2BL
01,001,09,02,000002,193,9,PICO_ANOMALO_2BL
01,001,09,02,000010,208,0,PICO_ANOMALO_2BL
01,001,09,02,000013,193,9,PICO_ANOMALO_2BL
01,001,09,03,000015,60,0,PICO_ANOMALO_2BL
01,001,09,05,000019,101,0,PICO_ANOMALO_2BL
01,001,10,01,000016,205,0,PICO_ANOMALO_2BL
01,001,10,01,000032,104,0,PICO_ANOMALO_2BL
01,001,10,03,000005,203,0,PICO_ANOMALO_2BL
01,001,11,07,000008,102,0,PICO_ANOMALO_2BL
01,001,11,07,000017,105,0,PICO_ANOMALO_2BL
01,001,12,01,000008,208,0,PICO_ANOMALO_2BL
01,001,12,01,000011,193,9,PICO_ANOMALO_2BL
01,001,12,01,000016,203,0,PICO_ANOMALO_2BL
01,001,12,02,000017,204,0,PICO_ANOMALO_2BL
01,001,12,04,000020,200,0,PICO_ANOMALO_2BL
01,001,12,04,000028,105,0,PICO_ANOMALO_2BL
01,001,12,06,000002,193,9,PICO_ANOMALO_2BL
01,001,12,07,000001,208,0,PICO_ANOMALO_2BL
01,001,13,01,000018,108,0,PICO_ANOMALO_2BL
01,001,13,02,000025,59,9,PICO_ANOMALO_2BL
01,001,13,07,000013,102,0,PICO_ANOMALO_2BL
01,001,14,02,000031,80,0,PICO_ANOMALO_2BL
01,001,15,01,000019,104,0,PICO_ANOMALO_2BL
01,001,15,04,000005,79,9,PICO_ANOMALO_2BL
01,001,16,05,000024,19,9,PICO_ANOMALO_2BL
01,001,17,02,000001,194,9,PICO_ANOMALO_2BL
01,001,17,02,000028,103,0,PICO_ANOMALO_2BL
01,001,17,04,000007,197,9,PICO_ANOMALO_2BL
01,001,17,05,000020,101,0,PICO_ANOMALO_2BL
01,001,17,08,000006,100,0,PICO_ANOMALO_2BL
01,001,18,01,000017,106,0,PICO_ANOMALO_2BL
01,001,18,02,000019,204,0,PICO_ANOMALO_2BL
01,001,18,02,000032,104,0,PICO_ANOMALO_2BL
01,001,18,04,000019,79,9,PICO_ANOMALO_2BL
01,001,19,03,000003,207,0,PICO_ANOMALO_2BL
01,001,19,03,000022,207,0,PICO_ANOMALO_2BL
01,001,19,05,000005,209,0,PICO_ANOMALO_2BL
01,001,19,05,000022,109,0,PICO_ANOMALO_2BL
01,001,19,06,000001,195,9,PICO_ANOMALO_2BL
01,001,19,06,000005,193,9,PICO_ANOMALO_2BL
01,001,21,01,000011,190,9,PICO_ANOMALO_2BL
01,001,21,02,000003,207,0,PICO_ANOMALO_2BL
01,001,21,03,000016,194,9,PICO_ANOMALO_2BL
01,001,21,04,000019,199,9,PICO_ANOMALO_2BL
01,001,21,04,000028,203,0,PICO_ANOMALO_2BL
01,001,22,01,000016,202,0,PICO_ANOMALO_2BL
01,001,23,02,000005,192,9,PICO_ANOMALO_2BL
01,001,23,03,000013,192,9,PICO_ANOMALO_2BL
01,001,23,03,000014,190,9,PICO_ANOMALO_2BL
01,001,25,03,000011,70,0,PICO_ANOMALO_2BL
01,001,25,04,000023,103,0,PICO_ANOMALO_2BL
01,001,26,03,000005,197,9,PICO_ANOMALO_2BL
01,001,26,03,000007,193,9,PICO_ANOMALO_2BL
01,001,26,03,000011,198,9,PICO_ANOMALO_2BL
01,001,26,05,000010,60,0,PICO_ANOMALO_2BL
01,001,26,05,000012,80,0,PICO_ANOMALO_2BL
01,001,26,06,000004,206,0,PICO_ANOMALO_2BL
01,001,26,06,000014,108,0,PICO_ANOMALO_2BL
01,001,26,08,000004,197,9,PICO_ANOMALO_2BL
01,001,26,09,000003,19,9,PICO_ANOMALO_2BL
01,001,27,01,000001,297,9,PICO_ANOMALO_2BL
01,001,27,01,000002,291,9,PICO_ANOMALO_2BL
01,001,27,01,000004,291,9,PICO_ANOMALO_2BL
01,001,27,01,000006,298,9,PICO_ANOMALO_2BL
01,001,27,01,000038,291,9,PICO_ANOMALO_2BL
01,001,27,02,000020,304,0,PICO_ANOMALO_2BL
01,001,27,06,000001,308,0,PICO_ANOMALO_2BL
01,001,28,02,000027,207,0,PICO_ANOMALO_2BL
01,001,28,03,000019,305,0,PICO_ANOMALO_2BL
01,001,28,03,000036,190,9,PICO_ANOMALO_2BL
01,001,28,04,000012,292,9,PICO_ANOMALO_2BL
01,001,28,05,000003,294,9,PICO_ANOMALO_2BL
01,001,28,05,000017,206,0,PICO_ANOMALO_2BL
01,001,29,02,000023,40,0,PICO_ANOMALO_2BL
01,001,29,04,000014,204,0,PICO_ANOMALO_2BL
01,001,30,01,000019,198,9,PICO_ANOMALO_2BL
01,001,30,03,000019,209,0,PICO_ANOMALO_2BL
01,001,30,03,000032,196,9,PICO_ANOMALO_2BL
01,001,31,04,000001,201,0,PICO_ANOMALO_2BL
01,001,31,04,000009,197,9,PICO_ANOMALO_2BL
01,001,31,04,000013,196,9,PICO_ANOMALO_2BL
01,001,31,04,000029,103,0,PICO_ANOMALO_2BL
01,001,31,06,000007,103,0,PICO_ANOMALO_2BL
01,001,31,07,000011,100,0,PICO_ANOMALO_2BL
01,001,31,08,000008,290,9,PICO_ANOMALO_2BL
01,001,31,08,000012,297,9,PICO_ANOMALO_2BL
01,001,32,01,000020,209,0,PICO_ANOMALO_2BL
01,001,32,07,000002,195,9,PICO_ANOMALO_2BL
01,001,90,01,000024,205,0,PICO_ANOMALO_2BL
01,001,90,01,000033,208,0,PICO_ANOMALO_2BL
01,001,90,01,000044,206,0,PICO_ANOMALO_2BL
01,001,90,02,000002,209,0,PICO_ANOMALO_2BL
01,001,90,02,000019,195,9,PICO_ANOMALO_2BL
01,001,90,02,000021,197,9,PICO_ANOMALO_2BL
01,001,90,02,000022,196,9,PICO_ANOMALO_2BL
01,001,90,02,000025,205,0,PICO_ANOMALO_2BL
27,019,02,01,000006,50,0,PICO_ANOMALO_2BL
27,019,02,02,000009,59,9,PICO_ANOMALO_2BL
27,019,03,06,000006,20,0,PICO_ANOMALO_2BL
27,019,04,03,000003,104,0,PICO_ANOMALO_2BL
27,019,04,05,000003,60,0,PICO_ANOMALO_2BL
27,019,05,01,000008,70,0,PICO_ANOMALO_2BL
27,019,05,03,000002,69,9,PICO_ANOMALO_2BL
27,019,06,01,000003,89,9,PICO_ANOMALO_2BL
27,019,06,02,000013,39,9,PICO_ANOMALO_2BL
27,019,07,03,000003,90,0,PICO_ANOMALO_2BL
27,019,99,A1,000001,99,9,PICO_ANOMALO_2BL
27,025,99,04,000001,39,9,PICO_ANOMALO_2BL
27,031,00,00,000006,30,0,PICO_ANOMALO_2BL
27,045,01,01,000014,100,0,PICO_ANOMALO_2BL
27,045,02,01,000011,105,0,PICO_ANOMALO_2BL
27,045,99,03,000004,59,9,PICO_ANOMALO_2BL
27,045,99,03,000005,50,0,PICO_ANOMALO_2BL
27,045,99,12,000002,108,0,PICO_ANOMALO_2BL
27,082,08,03,000025,109,0,PICO_ANOMALO_2BL
27,082,08,04,000005,196,9,PICO_ANOMALO_2BL
27,082,08,04,000014,100,0,PICO_ANOMALO_2BL
27,082,99,30,000002,197,9,PICO_ANOMALO_2BL
27,082,99,80,000001,207,0,PICO_ANOMALO_2BL
27,082,99,80,000002,79,9,PICO_ANOMALO_2BL
27,091,01,04,000002,207,0,PICO_ANOMALO_2BL
27,091,01,06,000001,208,0,PICO_ANOMALO_2BL
27,091,01,06,000012,106,0,PICO_ANOMALO_2BL
27,091,01,07,000009,80,0,PICO_ANOMALO_2BL
27,091,02,01,000021,109,0,PICO_ANOMALO_2BL
27,091,02,03,000017,89,9,PICO_ANOMALO_2BL
27,091,02,04,000003,200,0,PICO_ANOMALO_2BL
27,091,02,05,000002,205,0,PICO_ANOMALO_2BL
27,091,02,05,000006,109,0,PICO_ANOMALO_2BL
27,091,03,01,000023,108,0,PICO_ANOMALO_2BL
27,091,03,05,000010,89,9,PICO_ANOMALO_2BL
27,091,04,01,000003,199,9,PICO_ANOMALO_2BL
27,091,04,01,000019,107,0,PICO_ANOMALO_2BL
27,091,04,04,000001,195,9,PICO_ANOMALO_2BL
27,091,04,04,000002,209,0,PICO_ANOMALO_2BL
27,094,99,22,000001,204,0,PICO_ANOMALO_2BL
27,094,99,22,000002,70,0,PICO_ANOMALO_2BL
27,109,00,00,000003,203,0,PICO_ANOMALO_2BL
27,109,00,00,000006,19,9,PICO_ANOMALO_2BL
27,121,01,02,000004,202,0,PICO_ANOMALO_2BL
27,121,01,02,000005,199,9,PICO_ANOMALO_2BL
27,121,01,02,000009,102,0,PICO_ANOMALO_2BL
27,121,02,01,000001,207,0,PICO_ANOMALO_2BL
27,121,02,01,000006,195,9,PICO_ANOMALO_2BL
27,121,02,01,000009,195,9,PICO_ANOMALO_2BL
27,121,02,03,000001,192,9,PICO_ANOMALO_2BL
27,121,02,03,000009,10,0,PICO_ANOMALO_2BL
27,124,99,04,000007,208,0,PICO_ANOMALO_2BL
27,127,00,00,000004,203,0,PICO_ANOMALO_2BL
27,130,00,01,000012,202,0,PICO_ANOMALO_2BL
27,130,00,02,000012,108,0,PICO_ANOMALO_2BL
27,136,99,05,000001,199,9,PICO_ANOMALO_2BL
27,148,00,00,000003,206,0,PICO_ANOMALO_2BL
27,160,01,01,000030,50,0,PICO_ANOMALO_2BL
27,160,01,03,000005,109,0,PICO_ANOMALO_2BL
27,160,02,01,000016,196,9,PICO_ANOMALO_2BL
27,160,02,01,000017,208,0,PICO_ANOMALO_2BL
27,160,02,02,000005,204,0,PICO_ANOMALO_2BL
27,160,02,03,000010,205,0,PICO_ANOMALO_2BL
27,160,03,01,000005,206,0,PICO_ANOMALO_2BL
27,160,04,01,000001,207,0,PICO_ANOMALO_2BL
27,160,04,02,000004,207,0,PICO_ANOMALO_2BL
27,160,05,01,000007,209,0,PICO_ANOMALO_2BL
27,160,05,03,000011,89,9,PICO_ANOMALO_2BL
27,160,06,02,000004,207,0,PICO_ANOMALO_2BL
27,160,99,16,000002,197,9,PICO_ANOMALO_2BL
27,160,99,38,000001,205,0,PICO_ANOMALO_2BL
27,160,99,42,000002,39,9,PICO_ANOMALO_2BL
27,167,99,25,000002,107,0,PICO_ANOMALO_2BL
27,169,00,01,000015,103,0,PICO_ANOMALO_2BL
27,172,00,01,000023,109,0,PICO_ANOMALO_2BL
27,172,99,03,000001,207,0,PICO_ANOMALO_2BL
27,172,99,19,000001,69,9,PICO_ANOMALO_2BL
27,174,01,01,000019,103,0,PICO_ANOMALO_2BL
27,174,02,01,000012,109,0,PICO_ANOMALO_2BL
27,175,00,00,000010,79,9,PICO_ANOMALO_2BL
27,181,01,02,000001,209,0,PICO_ANOMALO_2BL
27,181,02,01,000007,195,9,PICO_ANOMALO_2BL
27,181,02,03,000009,106,0,PICO_ANOMALO_2BL
27,187,00,00,000009,196,9,PICO_ANOMALO_2BL
27,193,00,01,000005,201,0,PICO_ANOMALO_2BL
27,193,00,01,000010,191,9,PICO_ANOMALO_2BL
27,193,99,16,000001,204,0,PICO_ANOMALO_2BL
27,196,99,50,000001,206,0,PICO_ANOMALO_2BL
27,199,02,02,000007,208,0,PICO_ANOMALO_2BL
27,199,02,02,000008,190,9,PICO_ANOMALO_2BL
27,199,02,02,000014,192,9,PICO_ANOMALO_2BL
27,211,99,01,000007,204,0,PICO_ANOMALO_2BL
27,220,00,01,000004,200,0,PICO_ANOMALO_2BL
28,001,01,02,000008,101,0,PICO_ANOMALO_2BL
28,001,01,02,000013,103,0,PICO_ANOMALO_2BL
28,001,01,02,000022,80,0,PICO_ANOMALO_2BL
28,001,01,03,000013,80,0,PICO_ANOMALO_2BL
28,001,03,01,000029,101,0,PICO_ANOMALO_2BL
28,001,03,01,000030,105,0,PICO_ANOMALO_2BL
28,001,04,06,000007,104,0,PICO_ANOMALO_2BL
28,001,05,01,000021,100,0,PICO_ANOMALO_2BL
28,001,05,02,000013,206,0,PICO_ANOMALO_2BL
28,001,05,02,000018,90,0,PICO_ANOMALO_2BL
28,001,05,02,000019,101,0,PICO_ANOMALO_2BL
28,001,05,02,000028,109,0,PICO_ANOMALO_2BL
28,001,06,01,000041,40,0,PICO_ANOMALO_2BL
28,001,06,02,000003,80,0,PICO_ANOMALO_2BL
28,001,06,02,000024,60,0,PICO_ANOMALO_2BL
28,001,06,02,000029,39,9,PICO_ANOMALO_2BL
28,001,06,03,000002,104,0,PICO_ANOMALO_2BL
28,001,06,03,000009,101,0,PICO_ANOMALO_2BL
28,001,06,03,000012,100,0,PICO_ANOMALO_2BL
28,001,06,05,000001,109,0,PICO_ANOMALO_2BL
28,001,99,06,000003,100,0,PICO_ANOMALO_2BL
28,001,99,48,000002,80,0,PICO_ANOMALO_2BL
28,020,99,50,000002,90,0,PICO_ANOMALO_2BL
28,040,01,01,000011,105,0,PICO_ANOMALO_2BL
28,040,02,01,000006,108,0,PICO_ANOMALO_2BL
28,040,02,03,000004,108,0,PICO_ANOMALO_2BL
28,040,99,52,000002,89,9,PICO_ANOMALO_2BL
28,040,99,70,000001,30,0,PICO_ANOMALO_2BL
28,042,00,00,000010,49,9,PICO_ANOMALO_2BL
28,045,99,66,000002,19,9,PICO_ANOMALO_2BL
28,049,00,00,000012,80,0,PICO_ANOMALO_2BL
28,049,00,00,000013,70,0,PICO_ANOMALO_2BL
28,049,99,58,000002,20,0,PICO_ANOMALO_2BL
28,055,99,30,000001,103,0,PICO_ANOMALO_2BL
28,060,99,03,000002,60,0,PICO_ANOMALO_2BL
28,060,99,34,000005,20,0,PICO_ANOMALO_2BL
28,060,99,92,000001,79,9,PICO_ANOMALO_2BL
28,080,00,00,000007,100,0,PICO_ANOMALO_2BL
28,080,99,12,000001,50,0,PICO_ANOMALO_2BL
28,100,00,00,000028,80,0,PICO_ANOMALO_2BL
28,200,02,01,000012,105,0,PICO_ANOMALO_2BL
05,001,20,01,000040,50,0,PICO_ANOMALO_2BL
05,001,20,06,000008,29,9,PICO_ANOMALO_2BL
05,001,21,01,000008,90,0,PICO_ANOMALO_2BL
05,001,21,02,000030,69,9,PICO_ANOMALO_2BL
05,001,21,03,000005,108,0,PICO_ANOMALO_2BL
05,001,22,01,000008,90,0,PICO_ANOMALO_2BL
05,001,22,01,000027,39,9,PICO_ANOMALO_2BL
05,001,22,03,000003,105,0,PICO_ANOMALO_2BL
05,001,22,07,000022,100,0,PICO_ANOMALO_2BL
05,001,99,34,000010,49,9,PICO_ANOMALO_2BL
05,001,99,35,000006,10,0,PICO_ANOMALO_2BL
05,001,99,70,000008,39,9,PICO_ANOMALO_2BL
05,004,00,00,000017,50,0,PICO_ANOMALO_2BL
05,004,99,05,000002,69,9,PICO_ANOMALO_2BL
05,004,99,39,000001,107,0,PICO_ANOMALO_2BL
05,007,01,03,000002,30,0,PICO_ANOMALO_2BL
05,007,01,03,000009,29,9,PICO_ANOMALO_2BL
05,007,02,01,000007,103,0,PICO_ANOMALO_2BL
05,007,02,01,000008,100,0,PICO_ANOMALO_2BL
05,007,02,02,000004,108,0,PICO_ANOMALO_2BL
05,007,02,02,000007,109,0,PICO_ANOMALO_2BL
05,007,99,04,000002,40,0,PICO_ANOMALO_2BL
05,010,00,00,000021,90,0,PICO_ANOMALO_2BL
05,013,00,00,000019,70,0,PICO_ANOMALO_2BL
05,013,99,13,000003,108,0,PICO_ANOMALO_2BL
05,013,99,33,000001,100,0,PICO_ANOMALO_2BL
05,015,99,65,000003,101,0,PICO_ANOMALO_2BL
05,016,00,00,000006,89,9,PICO_ANOMALO_2BL
05,016,99,20,000002,89,9,PICO_ANOMALO_2BL
05,016,99,26,000002,89,9,PICO_ANOMALO_2BL
05,018,00,00,000005,79,9,PICO_ANOMALO_2BL
05,018,00,00,000017,30,0,PICO_ANOMALO_2BL
05,022,99,09,000002,50,0,PICO_ANOMALO_2BL
05,026,00,00,000004,109,0,PICO_ANOMALO_2BL
05,026,00,00,000006,90,0,PICO_ANOMALO_2BL
05,026,00,00,000010,80,0,PICO_ANOMALO_2BL
05,028,01,04,000001,100,0,PICO_ANOMALO_2BL
05,028,02,01,000003,80,0,PICO_ANOMALO_2BL
05,028,02,02,000005,90,0,PICO_ANOMALO_2BL
05,028,02,02,000013,105,0,PICO_ANOMALO_2BL
05,028,02,04,000006,60,0,PICO_ANOMALO_2BL
05,028,99,25,000001,70,0,PICO_ANOMALO_2BL
05,028,99,53,000004,29,9,PICO_ANOMALO_2BL
05,028,99,63,000002,49,9,PICO_ANOMALO_2BL
05,031,00,01,000010,102,0,PICO_ANOMALO_2BL
05,031,00,02,000004,69,9,PICO_ANOMALO_2BL
05,031,99,01,000003,106,0,PICO_ANOMALO_2BL
05,031,99,13,000008,19,9,PICO_ANOMALO_2BL
05,037,99,21,000003,103,0,PICO_ANOMALO_2BL
05,040,02,01,000008,60,0,PICO_ANOMALO_2BL
05,040,02,04,000001,79,9,PICO_ANOMALO_2BL
05,040,99,31,000003,30,0,PICO_ANOMALO_2BL
05,043,01,02,000015,70,0,PICO_ANOMALO_2BL
05,043,02,01,000015,69,9,PICO_ANOMALO_2BL
05,043,99,55,000001,70,0,PICO_ANOMALO_2BL
05,059,00,00,000002,100,0,PICO_ANOMALO_2BL
05,059,99,25,000004,70,0,PICO_ANOMALO_2BL
05,070,00,00,000008,109,0,PICO_ANOMALO_2BL
05,070,99,05,000013,60,0,PICO_ANOMALO_2BL
05,073,00,00,000005,50,0,PICO_ANOMALO_2BL
05,118,90,01,000002,99,9,PICO_ANOMALO_2BL
05,121,00,02,000019,39,9,PICO_ANOMALO_2BL
05,124,00,00,000039,59,9,PICO_ANOMALO_2BL
07,001,01,01,000023,60,0,PICO_ANOMALO_2BL
07,001,01,02,000009,50,0,PICO_ANOMALO_2BL
07,001,02,01,000017,90,0,PICO_ANOMALO_2BL
07,001,02,02,000008,105,0,PICO_ANOMALO_2BL
07,001,02,07,000010,99,9,PICO_ANOMALO_2BL
07,001,02,08,000005,106,0,PICO_ANOMALO_2BL
07,001,02,09,000005,69,9,PICO_ANOMALO_2BL
07,008,99,32,000002,207,0,PICO_ANOMALO_2BL
07,008,99,37,000001,79,9,PICO_ANOMALO_2BL
07,010,00,00,000003,192,9,PICO_ANOMALO_2BL
07,013,99,08,000001,80,0,PICO_ANOMALO_2BL
07,022,00,00,000002,193,9,PICO_ANOMALO_2BL
07,031,00,00,000006,198,9,PICO_ANOMALO_2BL
05,076,02,01,000007,109,0,PICO_ANOMALO_2BL
05,079,02,03,000010,80,0,PICO_ANOMALO_2BL
05,082,99,25,000003,70,0,PICO_ANOMALO_2BL
05,084,00,00,000002,109,0,PICO_ANOMALO_2BL
05,084,99,15,000001,39,9,PICO_ANOMALO_2BL
05,095,00,00,000026,105,0,PICO_ANOMALO_2BL
05,095,99,36,000002,80,0,PICO_ANOMALO_2BL
05,095,99,47,000001,49,9,PICO_ANOMALO_2BL
05,110,99,56,000003,105,0,PICO_ANOMALO_2BL
05,113,99,65,000002,103,0,PICO_ANOMALO_2BL
05,118,01,01,000003,106,0,PICO_ANOMALO_2BL
05,118,01,01,000024,49,9,PICO_ANOMALO_2BL
05,118,01,01,000026,80,0,PICO_ANOMALO_2BL
05,118,01,01,000030,59,9,PICO_ANOMALO_2BL
05,118,01,01,000040,80,0,PICO_ANOMALO_2BL
05,118,01,03,000004,59,9,PICO_ANOMALO_2BL
05,118,02,01,000015,39,9,PICO_ANOMALO_2BL
16,001,10,01,000022,90,0,PICO_ANOMALO_2BL
16,001,10,11,000035,59,9,PICO_ANOMALO_2BL
16,001,10,15,000017,79,9,PICO_ANOMALO_2BL
16,001,10,21,000034,104,0,PICO_ANOMALO_2BL
16,001,10,22,000001,203,0,PICO_ANOMALO_2BL
16,001,10,24,000012,50,0,PICO_ANOMALO_2BL
16,001,10,25,000010,194,9,PICO_ANOMALO_2BL
16,001,10,30,000023,39,9,PICO_ANOMALO_2BL
16,001,10,34,000009,202,0,PICO_ANOMALO_2BL
16,001,10,34,000015,190,9,PICO_ANOMALO_2BL
16,001,10,34,000033,101,0,PICO_ANOMALO_2BL
27,061,00,00,000013,203,0,PICO_ANOMALO_2BL
27,061,00,00,000028,105,0,PICO_ANOMALO_2BL
27,079,99,61,000001,103,0,PICO_ANOMALO_2BL
27,082,01,01,000027,108,0,PICO_ANOMALO_2BL
27,082,01,04,000011,198,9,PICO_ANOMALO_2BL
27,082,01,04,000017,103,0,PICO_ANOMALO_2BL
27,082,02,03,000019,203,0,PICO_ANOMALO_2BL
27,082,04,01,000007,206,0,PICO_ANOMALO_2BL
27,082,04,02,000006,192,9,PICO_ANOMALO_2BL
27,082,04,03,000003,203,0,PICO_ANOMALO_2BL
27,082,04,03,000011,108,0,PICO_ANOMALO_2BL
27,082,04,05,000010,205,0,PICO_ANOMALO_2BL
27,082,04,12,000001,203,0,PICO_ANOMALO_2BL
27,082,04,12,000012,49,9,PICO_ANOMALO_2BL
27,082,06,02,000002,196,9,PICO_ANOMALO_2BL
27,082,06,03,000002,207,0,PICO_ANOMALO_2BL
27,082,07,01,000002,196,9,PICO_ANOMALO_2BL
27,082,07,01,000008,198,9,PICO_ANOMALO_2BL
27,082,07,03,000010,194,9,PICO_ANOMALO_2BL
27,082,07,04,000016,107,0,PICO_ANOMALO_2BL
27,082,08,02,000005,205,0,PICO_ANOMALO_2BL
27,082,08,02,000014,103,0,PICO_ANOMALO_2BL
