dane_code,orig_has_text,alt_has_text,orig_xref_corrupt,alt_xref_corrupt,orig_image_bytes,alt_image_bytes,qr_match,qr_payload_count
01_280_99_03_016.pdf,False,False,True,True,57721,51410,True,2
01_280_99_03_017.pdf,False,False,True,True,60058,52822,True,2
01_280_99_03_018.pdf,False,False,True,True,48644,51181,True,2
01_280_99_03_019.pdf,False,False,True,True,63518,55909,True,2
01_280_99_03_021.pdf,False,False,True,True,63444,50976,True,2
01_280_99_03_020.pdf,False,False,True,True,57556,52292,True,2
01_280_99_03_022.pdf,False,False,True,True,65538,53760,True,2
01_280_99_06_005.pdf,False,False,True,True,70425,52543,True,2
01_280_99_A2_005.pdf,False,False,True,True,52831,49749,True,2
01_280_99_06_006.pdf,False,False,True,True,80423,53436,True,2
01_280_01_03_001.pdf,False,False,True,True,54945,52009,True,2
01_280_99_35_002.pdf,False,False,True,True,63406,51294,True,2
01_280_01_03_004.pdf,False,False,True,True,51515,49821,True,2
01_280_01_03_003.pdf,False,False,True,True,53752,51380,True,2
01_280_01_03_002.pdf,False,False,True,True,53192,50926,True,2
01_280_01_03_005.pdf,False,False,True,True,52818,51823,True,2
01_280_01_03_006.pdf,False,False,True,True,53513,52799,True,2
01_280_01_03_008.pdf,False,False,True,True,49262,50841,True,2
01_280_01_03_007.pdf,False,False,True,True,51274,52842,True,2
01_280_01_01_001.pdf,False,False,True,True,49730,50980,True,2
01_280_01_01_002.pdf,False,False,True,True,50211,51083,True,2
01_280_01_01_003.pdf,False,False,True,True,49414,51225,True,2
01_280_01_01_004.pdf,False,False,True,True,50783,51561,True,2
01_280_01_01_005.pdf,False,False,True,True,51465,52530,True,2
01_280_01_01_006.pdf,False,False,True,True,49005,51634,True,2
01_280_01_01_007.pdf,False,False,True,True,63342,55107,True,2
01_280_01_01_008.pdf,False,False,True,True,61341,52511,True,2
01_280_01_01_009.pdf,False,False,True,True,50643,53013,True,2
01_280_01_01_010.pdf,False,False,True,True,53199,51826,True,2
01_280_01_01_011.pdf,False,False,True,True,51889,53311,True,2
01_280_01_01_012.pdf,False,False,True,True,53126,54543,True,2
01_280_01_01_013.pdf,False,False,True,True,62492,51357,True,2
01_280_01_01_014.pdf,False,False,True,True,62371,51284,True,2
01_280_01_01_015.pdf,False,False,True,True,47331,49591,True,2
01_280_01_01_016.pdf,False,False,True,True,49492,51063,True,2
01_280_01_01_017.pdf,False,False,True,True,49816,51546,True,2
01_280_01_01_018.pdf,False,False,True,True,51251,52691,True,2
01_280_01_01_019.pdf,False,False,True,True,54064,55980,True,2
01_280_01_01_020.pdf,False,False,True,True,49564,51653,True,2
01_280_01_01_021.pdf,False,False,True,True,50088,51369,True,2
01_280_01_01_022.pdf,False,False,True,True,50397,52426,True,2
01_280_01_01_023.pdf,False,False,True,True,52531,54519,True,2
01_280_01_02_002.pdf,False,False,True,True,50902,52033,True,2
01_280_01_02_001.pdf,False,False,True,True,48287,49581,True,2
01_280_01_02_003.pdf,False,False,True,True,51392,51521,True,2
01_280_01_02_004.pdf,False,False,True,True,51950,50881,True,2
01_280_01_02_005.pdf,False,False,True,True,51709,52212,True,2
01_280_01_02_007.pdf,False,False,True,True,51903,53947,True,2
01_280_01_02_006.pdf,False,False,True,True,53449,52407,True,2
01_280_01_02_008.pdf,False,False,True,True,52959,50973,True,2
01_280_01_02_010.pdf,False,False,True,True,48344,51502,True,2
01_280_01_02_009.pdf,False,False,True,True,52075,51290,True,2
01_280_01_02_012.pdf,False,False,True,True,52373,50774,True,2
01_280_01_02_013.pdf,False,False,True,True,50948,51781,True,2
01_280_01_02_011.pdf,False,False,True,True,53401,52328,True,2
01_280_01_02_015.pdf,False,False,True,True,48544,49791,True,2
01_280_01_02_014.pdf,False,False,True,True,53065,53106,True,2
01_280_01_02_016.pdf,False,False,True,True,48729,50762,True,2
01_280_01_02_017.pdf,False,False,True,True,50837,52808,True,2
01_082_99_05_001.pdf,False,False,True,True,334388,45360,False,0
01_082_99_04_001.pdf,False,False,True,True,11259886,46023,False,1
